Y:\final\IMG\center_2026_04_25_04_37_21_685.jpg, Y:\final\IMG\left_2026_04_25_04_37_21_685.jpg, Y:\final\IMG\right_2026_04_25_04_37_21_685.jpg, 0, 1, 0, 30.19
Y:\final\IMG\center_2026_04_25_04_37_21_786.jpg, Y:\final\IMG\left_2026_04_25_04_37_21_786.jpg, Y:\final\IMG\right_2026_04_25_04_37_21_786.jpg, 0, 1, 0, 30.19001
Y:\final\IMG\center_2026_04_25_04_37_21_887.jpg, Y:\final\IMG\left_2026_04_25_04_37_21_887.jpg, Y:\final\IMG\right_2026_04_25_04_37_21_887.jpg, 0, 1, 0, 30.19001
Y:\final\IMG\center_2026_04_25_04_37_21_990.jpg, Y:\final\IMG\left_2026_04_25_04_37_21_990.jpg, Y:\final\IMG\right_2026_04_25_04_37_21_990.jpg, 0, 1, 0, 30.19001
Y:\final\IMG\center_2026_04_25_04_37_22_099.jpg, Y:\final\IMG\left_2026_04_25_04_37_22_099.jpg, Y:\final\IMG\right_2026_04_25_04_37_22_099.jpg, 0.0273399, 1, 0, 30.18986
Y:\final\IMG\center_2026_04_25_04_37_22_207.jpg, Y:\final\IMG\left_2026_04_25_04_37_22_207.jpg, Y:\final\IMG\right_2026_04_25_04_37_22_207.jpg, 0.1196232, 1, 0, 30.18847
Y:\final\IMG\center_2026_04_25_04_37_22_317.jpg, Y:\final\IMG\left_2026_04_25_04_37_22_317.jpg, Y:\final\IMG\right_2026_04_25_04_37_22_317.jpg, 0, 1, 0, 30.18957
Y:\final\IMG\center_2026_04_25_04_37_22_421.jpg, Y:\final\IMG\left_2026_04_25_04_37_22_421.jpg, Y:\final\IMG\right_2026_04_25_04_37_22_421.jpg, 0, 1, 0, 30.18989
Y:\final\IMG\center_2026_04_25_04_37_22_528.jpg, Y:\final\IMG\left_2026_04_25_04_37_22_528.jpg, Y:\final\IMG\right_2026_04_25_04_37_22_528.jpg, 0, 1, 0, 30.18993
Y:\final\IMG\center_2026_04_25_04_37_22_636.jpg, Y:\final\IMG\left_2026_04_25_04_37_22_636.jpg, Y:\final\IMG\right_2026_04_25_04_37_22_636.jpg, 0, 1, 0, 30.18994
Y:\final\IMG\center_2026_04_25_04_37_22_744.jpg, Y:\final\IMG\left_2026_04_25_04_37_22_744.jpg, Y:\final\IMG\right_2026_04_25_04_37_22_744.jpg, 0, 1, 0, 30.18993
Y:\final\IMG\center_2026_04_25_04_37_22_850.jpg, Y:\final\IMG\left_2026_04_25_04_37_22_850.jpg, Y:\final\IMG\right_2026_04_25_04_37_22_850.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_22_955.jpg, Y:\final\IMG\left_2026_04_25_04_37_22_955.jpg, Y:\final\IMG\right_2026_04_25_04_37_22_955.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_23_061.jpg, Y:\final\IMG\left_2026_04_25_04_37_23_061.jpg, Y:\final\IMG\right_2026_04_25_04_37_23_061.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_23_167.jpg, Y:\final\IMG\left_2026_04_25_04_37_23_167.jpg, Y:\final\IMG\right_2026_04_25_04_37_23_167.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_23_269.jpg, Y:\final\IMG\left_2026_04_25_04_37_23_269.jpg, Y:\final\IMG\right_2026_04_25_04_37_23_269.jpg, 0, 1, 0, 30.18988
Y:\final\IMG\center_2026_04_25_04_37_23_375.jpg, Y:\final\IMG\left_2026_04_25_04_37_23_375.jpg, Y:\final\IMG\right_2026_04_25_04_37_23_375.jpg, 0, 1, 0, 30.18993
Y:\final\IMG\center_2026_04_25_04_37_23_480.jpg, Y:\final\IMG\left_2026_04_25_04_37_23_480.jpg, Y:\final\IMG\right_2026_04_25_04_37_23_480.jpg, 0, 1, 0, 30.18992
Y:\final\IMG\center_2026_04_25_04_37_23_584.jpg, Y:\final\IMG\left_2026_04_25_04_37_23_584.jpg, Y:\final\IMG\right_2026_04_25_04_37_23_584.jpg, 0, 1, 0, 30.18994
Y:\final\IMG\center_2026_04_25_04_37_23_691.jpg, Y:\final\IMG\left_2026_04_25_04_37_23_691.jpg, Y:\final\IMG\right_2026_04_25_04_37_23_691.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_23_801.jpg, Y:\final\IMG\left_2026_04_25_04_37_23_801.jpg, Y:\final\IMG\right_2026_04_25_04_37_23_801.jpg, 0, 1, 0, 30.18992
Y:\final\IMG\center_2026_04_25_04_37_23_917.jpg, Y:\final\IMG\left_2026_04_25_04_37_23_917.jpg, Y:\final\IMG\right_2026_04_25_04_37_23_917.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_24_027.jpg, Y:\final\IMG\left_2026_04_25_04_37_24_027.jpg, Y:\final\IMG\right_2026_04_25_04_37_24_027.jpg, 0, 1, 0, 30.18993
Y:\final\IMG\center_2026_04_25_04_37_24_133.jpg, Y:\final\IMG\left_2026_04_25_04_37_24_133.jpg, Y:\final\IMG\right_2026_04_25_04_37_24_133.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_24_241.jpg, Y:\final\IMG\left_2026_04_25_04_37_24_241.jpg, Y:\final\IMG\right_2026_04_25_04_37_24_241.jpg, 0, 1, 0, 30.18992
Y:\final\IMG\center_2026_04_25_04_37_24_344.jpg, Y:\final\IMG\left_2026_04_25_04_37_24_344.jpg, Y:\final\IMG\right_2026_04_25_04_37_24_344.jpg, 0, 1, 0, 30.18993
Y:\final\IMG\center_2026_04_25_04_37_24_447.jpg, Y:\final\IMG\left_2026_04_25_04_37_24_447.jpg, Y:\final\IMG\right_2026_04_25_04_37_24_447.jpg, 0, 1, 0, 30.18993
Y:\final\IMG\center_2026_04_25_04_37_24_553.jpg, Y:\final\IMG\left_2026_04_25_04_37_24_553.jpg, Y:\final\IMG\right_2026_04_25_04_37_24_553.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_24_653.jpg, Y:\final\IMG\left_2026_04_25_04_37_24_653.jpg, Y:\final\IMG\right_2026_04_25_04_37_24_653.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_24_756.jpg, Y:\final\IMG\left_2026_04_25_04_37_24_756.jpg, Y:\final\IMG\right_2026_04_25_04_37_24_756.jpg, 0, 1, 0, 30.18993
Y:\final\IMG\center_2026_04_25_04_37_24_855.jpg, Y:\final\IMG\left_2026_04_25_04_37_24_855.jpg, Y:\final\IMG\right_2026_04_25_04_37_24_855.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_24_958.jpg, Y:\final\IMG\left_2026_04_25_04_37_24_958.jpg, Y:\final\IMG\right_2026_04_25_04_37_24_958.jpg, 0, 1, 0, 30.1899
Y:\final\IMG\center_2026_04_25_04_37_25_059.jpg, Y:\final\IMG\left_2026_04_25_04_37_25_059.jpg, Y:\final\IMG\right_2026_04_25_04_37_25_059.jpg, 0, 1, 0, 30.18993
Y:\final\IMG\center_2026_04_25_04_37_25_160.jpg, Y:\final\IMG\left_2026_04_25_04_37_25_160.jpg, Y:\final\IMG\right_2026_04_25_04_37_25_160.jpg, 0, 1, 0, 30.18992
Y:\final\IMG\center_2026_04_25_04_37_25_264.jpg, Y:\final\IMG\left_2026_04_25_04_37_25_264.jpg, Y:\final\IMG\right_2026_04_25_04_37_25_264.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_25_367.jpg, Y:\final\IMG\left_2026_04_25_04_37_25_367.jpg, Y:\final\IMG\right_2026_04_25_04_37_25_367.jpg, 0, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_25_475.jpg, Y:\final\IMG\left_2026_04_25_04_37_25_475.jpg, Y:\final\IMG\right_2026_04_25_04_37_25_475.jpg, 0, 1, 0, 30.1899
Y:\final\IMG\center_2026_04_25_04_37_25_577.jpg, Y:\final\IMG\left_2026_04_25_04_37_25_577.jpg, Y:\final\IMG\right_2026_04_25_04_37_25_577.jpg, -0.2216502, 1, 0, 30.1777
Y:\final\IMG\center_2026_04_25_04_37_25_681.jpg, Y:\final\IMG\left_2026_04_25_04_37_25_681.jpg, Y:\final\IMG\right_2026_04_25_04_37_25_681.jpg, 0, 1, 0, 30.18959
Y:\final\IMG\center_2026_04_25_04_37_25_795.jpg, Y:\final\IMG\left_2026_04_25_04_37_25_795.jpg, Y:\final\IMG\right_2026_04_25_04_37_25_795.jpg, 0, 1, 0, 30.1899
Y:\final\IMG\center_2026_04_25_04_37_25_896.jpg, Y:\final\IMG\left_2026_04_25_04_37_25_896.jpg, Y:\final\IMG\right_2026_04_25_04_37_25_896.jpg, 0, 1, 0, 30.18999
Y:\final\IMG\center_2026_04_25_04_37_25_999.jpg, Y:\final\IMG\left_2026_04_25_04_37_25_999.jpg, Y:\final\IMG\right_2026_04_25_04_37_25_999.jpg, 0, 1, 0, 30.19
Y:\final\IMG\center_2026_04_25_04_37_26_103.jpg, Y:\final\IMG\left_2026_04_25_04_37_26_103.jpg, Y:\final\IMG\right_2026_04_25_04_37_26_103.jpg, 0, 1, 0, 30.19
Y:\final\IMG\center_2026_04_25_04_37_26_209.jpg, Y:\final\IMG\left_2026_04_25_04_37_26_209.jpg, Y:\final\IMG\right_2026_04_25_04_37_26_209.jpg, 0, 1, 0, 30.18997
Y:\final\IMG\center_2026_04_25_04_37_26_316.jpg, Y:\final\IMG\left_2026_04_25_04_37_26_316.jpg, Y:\final\IMG\right_2026_04_25_04_37_26_316.jpg, 0, 1, 0, 30.19
Y:\final\IMG\center_2026_04_25_04_37_26_421.jpg, Y:\final\IMG\left_2026_04_25_04_37_26_421.jpg, Y:\final\IMG\right_2026_04_25_04_37_26_421.jpg, 0, 1, 0, 30.19
Y:\final\IMG\center_2026_04_25_04_37_26_521.jpg, Y:\final\IMG\left_2026_04_25_04_37_26_521.jpg, Y:\final\IMG\right_2026_04_25_04_37_26_521.jpg, 0, 1, 0, 30.25292
Y:\final\IMG\center_2026_04_25_04_37_26_622.jpg, Y:\final\IMG\left_2026_04_25_04_37_26_622.jpg, Y:\final\IMG\right_2026_04_25_04_37_26_622.jpg, 0, 1, 0, 30.06738
Y:\final\IMG\center_2026_04_25_04_37_26_725.jpg, Y:\final\IMG\left_2026_04_25_04_37_26_725.jpg, Y:\final\IMG\right_2026_04_25_04_37_26_725.jpg, -0.09294751, 1, 0, 30.08025
Y:\final\IMG\center_2026_04_25_04_37_26_829.jpg, Y:\final\IMG\left_2026_04_25_04_37_26_829.jpg, Y:\final\IMG\right_2026_04_25_04_37_26_829.jpg, 0, 1, 0, 30.13988
Y:\final\IMG\center_2026_04_25_04_37_26_938.jpg, Y:\final\IMG\left_2026_04_25_04_37_26_938.jpg, Y:\final\IMG\right_2026_04_25_04_37_26_938.jpg, 0, 1, 0, 30.18917
Y:\final\IMG\center_2026_04_25_04_37_27_048.jpg, Y:\final\IMG\left_2026_04_25_04_37_27_048.jpg, Y:\final\IMG\right_2026_04_25_04_37_27_048.jpg, 0, 1, 0, 30.19062
Y:\final\IMG\center_2026_04_25_04_37_27_150.jpg, Y:\final\IMG\left_2026_04_25_04_37_27_150.jpg, Y:\final\IMG\right_2026_04_25_04_37_27_150.jpg, 0, 1, 0, 30.1906
Y:\final\IMG\center_2026_04_25_04_37_27_256.jpg, Y:\final\IMG\left_2026_04_25_04_37_27_256.jpg, Y:\final\IMG\right_2026_04_25_04_37_27_256.jpg, 0, 1, 0, 30.19044
Y:\final\IMG\center_2026_04_25_04_37_27_364.jpg, Y:\final\IMG\left_2026_04_25_04_37_27_364.jpg, Y:\final\IMG\right_2026_04_25_04_37_27_364.jpg, 0, 1, 0, 30.19045
Y:\final\IMG\center_2026_04_25_04_37_27_466.jpg, Y:\final\IMG\left_2026_04_25_04_37_27_466.jpg, Y:\final\IMG\right_2026_04_25_04_37_27_466.jpg, 0, 1, 0, 30.19041
Y:\final\IMG\center_2026_04_25_04_37_27_575.jpg, Y:\final\IMG\left_2026_04_25_04_37_27_575.jpg, Y:\final\IMG\right_2026_04_25_04_37_27_575.jpg, -0.1173318, 1, 0, 30.18653
Y:\final\IMG\center_2026_04_25_04_37_27_682.jpg, Y:\final\IMG\left_2026_04_25_04_37_27_682.jpg, Y:\final\IMG\right_2026_04_25_04_37_27_682.jpg, 0, 1, 0, 30.19034
Y:\final\IMG\center_2026_04_25_04_37_27_784.jpg, Y:\final\IMG\left_2026_04_25_04_37_27_784.jpg, Y:\final\IMG\right_2026_04_25_04_37_27_784.jpg, 0, 1, 0, 30.19024
Y:\final\IMG\center_2026_04_25_04_37_27_884.jpg, Y:\final\IMG\left_2026_04_25_04_37_27_884.jpg, Y:\final\IMG\right_2026_04_25_04_37_27_884.jpg, 0, 1, 0, 30.19029
Y:\final\IMG\center_2026_04_25_04_37_27_985.jpg, Y:\final\IMG\left_2026_04_25_04_37_27_985.jpg, Y:\final\IMG\right_2026_04_25_04_37_27_985.jpg, 0, 1, 0, 30.19024
Y:\final\IMG\center_2026_04_25_04_37_28_086.jpg, Y:\final\IMG\left_2026_04_25_04_37_28_086.jpg, Y:\final\IMG\right_2026_04_25_04_37_28_086.jpg, 0, 1, 0, 30.1903
Y:\final\IMG\center_2026_04_25_04_37_28_195.jpg, Y:\final\IMG\left_2026_04_25_04_37_28_195.jpg, Y:\final\IMG\right_2026_04_25_04_37_28_195.jpg, -0.0420291, 1, 0, 30.1899
Y:\final\IMG\center_2026_04_25_04_37_28_304.jpg, Y:\final\IMG\left_2026_04_25_04_37_28_304.jpg, Y:\final\IMG\right_2026_04_25_04_37_28_304.jpg, -0.2051469, 1, 0, 30.18319
Y:\final\IMG\center_2026_04_25_04_37_28_411.jpg, Y:\final\IMG\left_2026_04_25_04_37_28_411.jpg, Y:\final\IMG\right_2026_04_25_04_37_28_411.jpg, 0, 1, 0, 30.18962
Y:\final\IMG\center_2026_04_25_04_37_28_515.jpg, Y:\final\IMG\left_2026_04_25_04_37_28_515.jpg, Y:\final\IMG\right_2026_04_25_04_37_28_515.jpg, 0, 1, 0, 30.19016
Y:\final\IMG\center_2026_04_25_04_37_28_615.jpg, Y:\final\IMG\left_2026_04_25_04_37_28_615.jpg, Y:\final\IMG\right_2026_04_25_04_37_28_615.jpg, -0.1510365, 1, 0, 30.18511
Y:\final\IMG\center_2026_04_25_04_37_28_727.jpg, Y:\final\IMG\left_2026_04_25_04_37_28_727.jpg, Y:\final\IMG\right_2026_04_25_04_37_28_727.jpg, -0.0451929, 1, 0, 30.19064
Y:\final\IMG\center_2026_04_25_04_37_28_829.jpg, Y:\final\IMG\left_2026_04_25_04_37_28_829.jpg, Y:\final\IMG\right_2026_04_25_04_37_28_829.jpg, 0, 1, 0, 30.19002
Y:\final\IMG\center_2026_04_25_04_37_28_936.jpg, Y:\final\IMG\left_2026_04_25_04_37_28_936.jpg, Y:\final\IMG\right_2026_04_25_04_37_28_936.jpg, 0, 1, 0, 30.19036
Y:\final\IMG\center_2026_04_25_04_37_29_044.jpg, Y:\final\IMG\left_2026_04_25_04_37_29_044.jpg, Y:\final\IMG\right_2026_04_25_04_37_29_044.jpg, -0.3238371, 1, 0, 30.16638
Y:\final\IMG\center_2026_04_25_04_37_29_146.jpg, Y:\final\IMG\left_2026_04_25_04_37_29_146.jpg, Y:\final\IMG\right_2026_04_25_04_37_29_146.jpg, -0.01722271, 1, 0, 30.19
Y:\final\IMG\center_2026_04_25_04_37_29_246.jpg, Y:\final\IMG\left_2026_04_25_04_37_29_246.jpg, Y:\final\IMG\right_2026_04_25_04_37_29_246.jpg, 0, 1, 0, 30.18999
Y:\final\IMG\center_2026_04_25_04_37_29_353.jpg, Y:\final\IMG\left_2026_04_25_04_37_29_353.jpg, Y:\final\IMG\right_2026_04_25_04_37_29_353.jpg, 0, 1, 0, 30.19027
Y:\final\IMG\center_2026_04_25_04_37_29_459.jpg, Y:\final\IMG\left_2026_04_25_04_37_29_459.jpg, Y:\final\IMG\right_2026_04_25_04_37_29_459.jpg, 0, 1, 0, 30.19016
Y:\final\IMG\center_2026_04_25_04_37_29_565.jpg, Y:\final\IMG\left_2026_04_25_04_37_29_565.jpg, Y:\final\IMG\right_2026_04_25_04_37_29_565.jpg, -0.0821748, 1, 0, 30.18875
Y:\final\IMG\center_2026_04_25_04_37_29_675.jpg, Y:\final\IMG\left_2026_04_25_04_37_29_675.jpg, Y:\final\IMG\right_2026_04_25_04_37_29_675.jpg, -0.3774918, 1, 0, 30.15829
Y:\final\IMG\center_2026_04_25_04_37_29_780.jpg, Y:\final\IMG\left_2026_04_25_04_37_29_780.jpg, Y:\final\IMG\right_2026_04_25_04_37_29_780.jpg, -0.02962527, 1, 0, 30.19006
Y:\final\IMG\center_2026_04_25_04_37_29_887.jpg, Y:\final\IMG\left_2026_04_25_04_37_29_887.jpg, Y:\final\IMG\right_2026_04_25_04_37_29_887.jpg, 0, 1, 0, 30.19006
Y:\final\IMG\center_2026_04_25_04_37_29_993.jpg, Y:\final\IMG\left_2026_04_25_04_37_29_993.jpg, Y:\final\IMG\right_2026_04_25_04_37_29_993.jpg, 0, 1, 0, 30.19028
Y:\final\IMG\center_2026_04_25_04_37_30_096.jpg, Y:\final\IMG\left_2026_04_25_04_37_30_096.jpg, Y:\final\IMG\right_2026_04_25_04_37_30_096.jpg, -0.2850633, 1, 0, 30.17144
Y:\final\IMG\center_2026_04_25_04_37_30_200.jpg, Y:\final\IMG\left_2026_04_25_04_37_30_200.jpg, Y:\final\IMG\right_2026_04_25_04_37_30_200.jpg, 0, 1, 0, 30.18953
Y:\final\IMG\center_2026_04_25_04_37_30_308.jpg, Y:\final\IMG\left_2026_04_25_04_37_30_308.jpg, Y:\final\IMG\right_2026_04_25_04_37_30_308.jpg, 0, 1, 0, 30.19052
Y:\final\IMG\center_2026_04_25_04_37_30_415.jpg, Y:\final\IMG\left_2026_04_25_04_37_30_415.jpg, Y:\final\IMG\right_2026_04_25_04_37_30_415.jpg, -0.1307496, 1, 0, 30.18632
Y:\final\IMG\center_2026_04_25_04_37_30_523.jpg, Y:\final\IMG\left_2026_04_25_04_37_30_523.jpg, Y:\final\IMG\right_2026_04_25_04_37_30_523.jpg, -0.3295986, 1, 0, 30.17268
Y:\final\IMG\center_2026_04_25_04_37_30_626.jpg, Y:\final\IMG\left_2026_04_25_04_37_30_626.jpg, Y:\final\IMG\right_2026_04_25_04_37_30_626.jpg, -0.03991108, 1, 0, 30.18912
Y:\final\IMG\center_2026_04_25_04_37_30_728.jpg, Y:\final\IMG\left_2026_04_25_04_37_30_728.jpg, Y:\final\IMG\right_2026_04_25_04_37_30_728.jpg, -0.1886391, 1, 0, 30.1869
Y:\final\IMG\center_2026_04_25_04_37_30_836.jpg, Y:\final\IMG\left_2026_04_25_04_37_30_836.jpg, Y:\final\IMG\right_2026_04_25_04_37_30_836.jpg, -0.506595, 1, 0, 30.14704
Y:\final\IMG\center_2026_04_25_04_37_30_943.jpg, Y:\final\IMG\left_2026_04_25_04_37_30_943.jpg, Y:\final\IMG\right_2026_04_25_04_37_30_943.jpg, -0.3105192, 1, 0, 30.18921
Y:\final\IMG\center_2026_04_25_04_37_31_045.jpg, Y:\final\IMG\left_2026_04_25_04_37_31_045.jpg, Y:\final\IMG\right_2026_04_25_04_37_31_045.jpg, -0.4465701, 1, 0, 30.17638
Y:\final\IMG\center_2026_04_25_04_37_31_150.jpg, Y:\final\IMG\left_2026_04_25_04_37_31_150.jpg, Y:\final\IMG\right_2026_04_25_04_37_31_150.jpg, -0.1600947, 1, 0, 30.19431
Y:\final\IMG\center_2026_04_25_04_37_31_258.jpg, Y:\final\IMG\left_2026_04_25_04_37_31_258.jpg, Y:\final\IMG\right_2026_04_25_04_37_31_258.jpg, -0.0704682, 1, 0, 30.19034
Y:\final\IMG\center_2026_04_25_04_37_31_362.jpg, Y:\final\IMG\left_2026_04_25_04_37_31_362.jpg, Y:\final\IMG\right_2026_04_25_04_37_31_362.jpg, -0.1923684, 1, 0, 30.1903
Y:\final\IMG\center_2026_04_25_04_37_31_471.jpg, Y:\final\IMG\left_2026_04_25_04_37_31_471.jpg, Y:\final\IMG\right_2026_04_25_04_37_31_471.jpg, 0, 1, 0, 30.18911
Y:\final\IMG\center_2026_04_25_04_37_31_574.jpg, Y:\final\IMG\left_2026_04_25_04_37_31_574.jpg, Y:\final\IMG\right_2026_04_25_04_37_31_574.jpg, -0.2759475, 1, 0, 30.17501
Y:\final\IMG\center_2026_04_25_04_37_31_679.jpg, Y:\final\IMG\left_2026_04_25_04_37_31_679.jpg, Y:\final\IMG\right_2026_04_25_04_37_31_679.jpg, -0.3381857, 1, 0, 30.18129
Y:\final\IMG\center_2026_04_25_04_37_31_787.jpg, Y:\final\IMG\left_2026_04_25_04_37_31_787.jpg, Y:\final\IMG\right_2026_04_25_04_37_31_787.jpg, -0.04647864, 1, 0, 30.18763
Y:\final\IMG\center_2026_04_25_04_37_31_890.jpg, Y:\final\IMG\left_2026_04_25_04_37_31_890.jpg, Y:\final\IMG\right_2026_04_25_04_37_31_890.jpg, -0.3274559, 1, 0, 30.17701
Y:\final\IMG\center_2026_04_25_04_37_31_991.jpg, Y:\final\IMG\left_2026_04_25_04_37_31_991.jpg, Y:\final\IMG\right_2026_04_25_04_37_31_991.jpg, -0.2552034, 1, 0, 30.19068
Y:\final\IMG\center_2026_04_25_04_37_32_104.jpg, Y:\final\IMG\left_2026_04_25_04_37_32_104.jpg, Y:\final\IMG\right_2026_04_25_04_37_32_104.jpg, 0, 1, 0, 30.19002
Y:\final\IMG\center_2026_04_25_04_37_32_206.jpg, Y:\final\IMG\left_2026_04_25_04_37_32_206.jpg, Y:\final\IMG\right_2026_04_25_04_37_32_206.jpg, -0.3077244, 1, 0, 30.17481
Y:\final\IMG\center_2026_04_25_04_37_32_307.jpg, Y:\final\IMG\left_2026_04_25_04_37_32_307.jpg, Y:\final\IMG\right_2026_04_25_04_37_32_307.jpg, -0.005795138, 1, 0, 30.19008
Y:\final\IMG\center_2026_04_25_04_37_32_414.jpg, Y:\final\IMG\left_2026_04_25_04_37_32_414.jpg, Y:\final\IMG\right_2026_04_25_04_37_32_414.jpg, 0, 1, 0, 30.19155
Y:\final\IMG\center_2026_04_25_04_37_32_523.jpg, Y:\final\IMG\left_2026_04_25_04_37_32_523.jpg, Y:\final\IMG\right_2026_04_25_04_37_32_523.jpg, -0.368961, 1, 0, 30.1642
Y:\final\IMG\center_2026_04_25_04_37_32_628.jpg, Y:\final\IMG\left_2026_04_25_04_37_32_628.jpg, Y:\final\IMG\right_2026_04_25_04_37_32_628.jpg, -0.2476536, 1, 0, 30.18991
Y:\final\IMG\center_2026_04_25_04_37_32_736.jpg, Y:\final\IMG\left_2026_04_25_04_37_32_736.jpg, Y:\final\IMG\right_2026_04_25_04_37_32_736.jpg, 0, 1, 0, 30.18917
Y:\final\IMG\center_2026_04_25_04_37_32_842.jpg, Y:\final\IMG\left_2026_04_25_04_37_32_842.jpg, Y:\final\IMG\right_2026_04_25_04_37_32_842.jpg, -0.3456204, 1, 0, 30.16996
Y:\final\IMG\center_2026_04_25_04_37_32_949.jpg, Y:\final\IMG\left_2026_04_25_04_37_32_949.jpg, Y:\final\IMG\right_2026_04_25_04_37_32_949.jpg, -0.3353058, 1, 0, 30.18499
Y:\final\IMG\center_2026_04_25_04_37_33_053.jpg, Y:\final\IMG\left_2026_04_25_04_37_33_053.jpg, Y:\final\IMG\right_2026_04_25_04_37_33_053.jpg, -0.04808642, 1, 0, 30.19003
Y:\final\IMG\center_2026_04_25_04_37_33_162.jpg, Y:\final\IMG\left_2026_04_25_04_37_33_162.jpg, Y:\final\IMG\right_2026_04_25_04_37_33_162.jpg, 0, 1, 0, 30.18997
Y:\final\IMG\center_2026_04_25_04_37_33_263.jpg, Y:\final\IMG\left_2026_04_25_04_37_33_263.jpg, Y:\final\IMG\right_2026_04_25_04_37_33_263.jpg, 0, 1, 0, 30.19028
Y:\final\IMG\center_2026_04_25_04_37_33_369.jpg, Y:\final\IMG\left_2026_04_25_04_37_33_369.jpg, Y:\final\IMG\right_2026_04_25_04_37_33_369.jpg, -0.0661116, 1, 0, 30.18958
Y:\final\IMG\center_2026_04_25_04_37_33_478.jpg, Y:\final\IMG\left_2026_04_25_04_37_33_478.jpg, Y:\final\IMG\right_2026_04_25_04_37_33_478.jpg, -0.362571, 1, 0, 30.16082
Y:\final\IMG\center_2026_04_25_04_37_33_585.jpg, Y:\final\IMG\left_2026_04_25_04_37_33_585.jpg, Y:\final\IMG\right_2026_04_25_04_37_33_585.jpg, -0.4321142, 1, 0, 30.17315
Y:\final\IMG\center_2026_04_25_04_37_33_691.jpg, Y:\final\IMG\left_2026_04_25_04_37_33_691.jpg, Y:\final\IMG\right_2026_04_25_04_37_33_691.jpg, -0.146925, 1, 0, 30.19409
Y:\final\IMG\center_2026_04_25_04_37_33_800.jpg, Y:\final\IMG\left_2026_04_25_04_37_33_800.jpg, Y:\final\IMG\right_2026_04_25_04_37_33_800.jpg, 0, 1, 0, 30.18888
Y:\final\IMG\center_2026_04_25_04_37_33_909.jpg, Y:\final\IMG\left_2026_04_25_04_37_33_909.jpg, Y:\final\IMG\right_2026_04_25_04_37_33_909.jpg, 0, 1, 0, 30.18966
Y:\final\IMG\center_2026_04_25_04_37_34_014.jpg, Y:\final\IMG\left_2026_04_25_04_37_34_014.jpg, Y:\final\IMG\right_2026_04_25_04_37_34_014.jpg, 0, 1, 0, 30.18994
Y:\final\IMG\center_2026_04_25_04_37_34_118.jpg, Y:\final\IMG\left_2026_04_25_04_37_34_118.jpg, Y:\final\IMG\right_2026_04_25_04_37_34_118.jpg, 0, 1, 0, 30.18992
Y:\final\IMG\center_2026_04_25_04_37_34_224.jpg, Y:\final\IMG\left_2026_04_25_04_37_34_224.jpg, Y:\final\IMG\right_2026_04_25_04_37_34_224.jpg, 0, 1, 0, 30.19018
Y:\final\IMG\center_2026_04_25_04_37_34_330.jpg, Y:\final\IMG\left_2026_04_25_04_37_34_330.jpg, Y:\final\IMG\right_2026_04_25_04_37_34_330.jpg, 0, 1, 0, 30.19001
Y:\final\IMG\center_2026_04_25_04_37_34_437.jpg, Y:\final\IMG\left_2026_04_25_04_37_34_437.jpg, Y:\final\IMG\right_2026_04_25_04_37_34_437.jpg, 0, 1, 0, 30.19015
Y:\final\IMG\center_2026_04_25_04_37_34_543.jpg, Y:\final\IMG\left_2026_04_25_04_37_34_543.jpg, Y:\final\IMG\right_2026_04_25_04_37_34_543.jpg, 0, 1, 0, 30.19011
Y:\final\IMG\center_2026_04_25_04_37_34_655.jpg, Y:\final\IMG\left_2026_04_25_04_37_34_655.jpg, Y:\final\IMG\right_2026_04_25_04_37_34_655.jpg, 0, 1, 0, 30.19035
Y:\final\IMG\center_2026_04_25_04_37_34_763.jpg, Y:\final\IMG\left_2026_04_25_04_37_34_763.jpg, Y:\final\IMG\right_2026_04_25_04_37_34_763.jpg, 0, 1, 0, 30.19016
Y:\final\IMG\center_2026_04_25_04_37_34_868.jpg, Y:\final\IMG\left_2026_04_25_04_37_34_868.jpg, Y:\final\IMG\right_2026_04_25_04_37_34_868.jpg, 0, 1, 0, 30.1904
Y:\final\IMG\center_2026_04_25_04_37_34_969.jpg, Y:\final\IMG\left_2026_04_25_04_37_34_969.jpg, Y:\final\IMG\right_2026_04_25_04_37_34_969.jpg, 0, 1, 0, 30.19028
Y:\final\IMG\center_2026_04_25_04_37_35_071.jpg, Y:\final\IMG\left_2026_04_25_04_37_35_071.jpg, Y:\final\IMG\right_2026_04_25_04_37_35_071.jpg, 0, 1, 0, 30.19051
